col_date,col_mois,col_saison,col_mode_transport,col_ville,col_capacite_places,col_capacite_debout,col_capacite_totale,col_taux_occupation_moyen,col_voyageurs_moyen,col_voyageurs_max,col_nb_services_jour,col_km_parcourus_mensuel,col_source
2024-09-30 00:00:00,2.14,8.38,Métro,Bordeaux,350,5,120,6.44,4.79,7.18,7.84,4.89,Data.gouv.fr
2024-08-22 00:00:00,2.35,5.82,Bus RATP,Bordeaux,50,5,800,7.35,3.39,2.48,6.4,3.32,Data.gouv.fr
2024-07-13 00:00:00,7.58,7.44,Transilien,Paris,5,50,50,5.26,6.9,5.34,3.33,4.39,SNCF_Open_Data
2024-06-23 00:00:00,4.18,5.37,TER,Strasbourg,5,800,50,5.04,7.79,6.86,5.19,7.73,RATP_Open_Data_2024
2024-11-29 00:00:00,1.49,7.84,Métro,Lyon,800,50,800,4.25,7.97,6.53,5.64,3.22,RATP_Open_Data_2024
2024-09-08 00:00:00,4.38,5.6,TER,Strasbourg,800,120,800,1.82,7.63,6.99,5.23,3.05,Airparif
2024-04-15 00:00:00,7.07,6.79,TER,Lille,5,5,120,8.27,3.04,5.43,3.25,6.61,Météo-France
2024-04-07 00:00:00,5.54,6.29,Tramway,Marseille,350,800,350,8.49,3.32,7.86,8.71,8.54,Météo-France
2024-05-04 00:00:00,8.76,2.77,TER,Nice,800,5,50,7.75,2.86,6.48,6.04,7.1,SNCF_Open_Data
2024-08-20 00:00:00,7.7,1.5,Transilien,Marseille,5,800,800,6.2,6.61,4.25,4.09,4.28,RATP_Open_Data_2024
2024-12-25 00:00:00,4.09,8.12,Métro,Toulouse,800,50,5,2.37,6.49,3.19,2.7,1.7,Data.gouv.fr
2024-01-14 00:00:00,8.17,7.29,Tramway,Nantes,120,120,120,6.95,8.8,2.27,7.72,8.21,Météo-France
2024-06-04 00:00:00,3.85,7.12,Tramway,Nantes,800,120,5,7.75,5.51,5.38,2.28,7.85,Météo-France
2024-05-19 00:00:00,6.71,3.31,Transilien,Toulouse,50,120,800,5.98,1.87,6.75,2.03,4.4,Data.gouv.fr
2024-07-03 00:00:00,5.85,2.11,TGV,Nantes,350,350,800,4.12,8.48,3.83,6.55,8.63,Airparif
2024-05-17 00:00:00,3.82,8.43,Transilien,Toulouse,350,800,120,6.35,8.77,1.78,8.73,6.59,RATP_Open_Data_2024
2024-05-29 00:00:00,8.2,2.21,RER,Lille,50,120,120,3.64,3.65,4.08,4.75,8.66,Airparif
2024-07-18 00:00:00,1.33,7.39,TER,Paris,350,800,5,6.03,2.78,6.26,2.34,7.0,SNCF_Open_Data
2024-04-09 00:00:00,6.84,2.22,Transilien,Lille,120,350,50,4.18,7.31,6.56,1.82,7.2,SNCF_Open_Data
2024-10-11 00:00:00,3.7,5.44,Métro,Strasbourg,800,120,800,6.74,2.24,6.8,2.5,4.37,RATP_Open_Data_2024
2024-12-24 00:00:00,1.88,1.65,TGV,Strasbourg,120,350,50,7.02,6.99,1.93,8.4,2.98,Météo-France
2024-08-22 00:00:00,7.45,7.05,Bus RATP,Lille,800,50,50,8.66,6.2,2.69,6.28,7.4,Météo-France
2024-06-27 00:00:00,3.85,1.9,Bus RATP,Bordeaux,120,350,120,7.14,2.64,8.28,4.9,1.73,Data.gouv.fr
2024-02-05 00:00:00,7.76,8.1,RER,Toulouse,50,5,5,5.72,7.11,6.83,7.4,1.56,SNCF_Open_Data
2024-02-08 00:00:00,2.28,7.19,TER,Paris,350,5,120,3.92,3.45,4.82,7.51,2.49,Météo-France
2024-10-10 00:00:00,8.1,4.8,TGV,Montpellier,800,800,50,6.51,3.7,4.57,5.82,2.68,SNCF_Open_Data
2024-10-28 00:00:00,2.35,3.83,TER,Lille,5,350,5,6.18,2.86,8.35,2.01,6.93,SNCF_Open_Data
2024-02-23 00:00:00,5.82,2.13,Métro,Marseille,350,350,120,7.91,4.23,4.26,6.95,6.91,Airparif
2024-02-29 00:00:00,2.59,7.39,Métro,Nantes,350,120,5,6.52,7.13,7.07,3.5,8.57,SNCF_Open_Data
2024-10-10 00:00:00,7.64,2.62,TER,Bordeaux,50,800,800,8.78,3.85,8.4,6.94,1.75,Météo-France
2024-09-25 00:00:00,6.65,1.88,Métro,Bordeaux,350,800,800,6.13,2.47,6.81,8.12,6.53,Airparif
2024-01-25 00:00:00,6.26,6.0,TGV,Lille,800,50,120,2.74,3.0,7.93,3.3,4.29,Data.gouv.fr
2024-06-13 00:00:00,2.89,2.18,Tramway,Nantes,50,350,120,1.58,2.55,8.52,1.78,2.15,Data.gouv.fr
2024-04-17 00:00:00,7.38,1.92,TER,Toulouse,350,5,350,3.24,3.65,3.34,2.84,7.73,Airparif
2024-07-27 00:00:00,4.94,6.95,TGV,Montpellier,800,120,50,3.63,3.82,6.07,3.81,7.33,RATP_Open_Data_2024
2024-12-07 00:00:00,2.09,2.2,TGV,Nantes,350,50,120,6.54,5.09,5.67,5.42,1.6,Data.gouv.fr
2024-09-26 00:00:00,7.98,4.62,Métro,Bordeaux,800,350,350,3.26,3.93,1.68,3.36,5.01,Airparif
2024-04-10 00:00:00,7.31,8.37,Transilien,Marseille,350,120,800,4.35,7.58,3.54,6.67,7.77,RATP_Open_Data_2024
2024-09-15 00:00:00,6.61,7.73,RER,Paris,50,350,5,6.9,8.69,7.98,7.4,7.83,Data.gouv.fr
2024-12-09 00:00:00,3.83,3.7,RER,Lille,350,350,350,7.39,4.52,4.98,6.39,1.82,Data.gouv.fr
2024-10-01 00:00:00,3.88,3.34,Bus RATP,Paris,350,50,5,7.68,6.45,5.28,2.9,2.23,SNCF_Open_Data
2024-09-12 00:00:00,2.74,6.16,Transilien,Marseille,350,120,50,2.59,7.16,8.75,8.55,7.57,Météo-France
2024-09-09 00:00:00,3.58,2.92,Transilien,Strasbourg,800,50,50,7.8,7.44,6.7,2.28,6.75,RATP_Open_Data_2024
2024-11-07 00:00:00,1.63,1.91,TGV,Strasbourg,120,800,800,7.55,4.72,4.35,7.04,5.62,Airparif
2024-02-21 00:00:00,6.96,1.26,Bus RATP,Paris,800,350,350,5.22,7.95,2.41,7.82,1.88,Airparif
2024-03-14 00:00:00,5.37,8.36,Tramway,Nice,800,800,50,6.86,1.33,6.97,8.54,4.84,RATP_Open_Data_2024
2024-09-09 00:00:00,5.12,5.23,Métro,Marseille,5,120,5,5.33,3.18,2.06,5.66,2.06,Météo-France
2024-02-21 00:00:00,5.85,7.93,TER,Montpellier,350,120,120,2.81,4.11,5.79,3.53,2.5,RATP_Open_Data_2024
2024-11-21 00:00:00,2.56,2.21,TER,Marseille,5,350,350,4.41,1.28,6.42,1.21,6.58,Airparif
2024-05-20 00:00:00,7.98,2.0,TER,Montpellier,50,120,800,7.66,1.64,4.04,4.31,3.31,Météo-France
2024-08-04 00:00:00,5.71,6.28,TER,Lyon,50,800,800,5.55,4.63,8.33,1.28,6.59,SNCF_Open_Data
2024-03-25 00:00:00,2.75,5.13,Métro,Toulouse,350,5,5,2.55,6.67,8.78,5.73,7.38,Data.gouv.fr
2024-10-20 00:00:00,2.66,3.16,Bus RATP,Strasbourg,5,5,800,4.22,6.57,7.14,3.54,7.13,SNCF_Open_Data
2024-05-05 00:00:00,4.17,4.04,Bus RATP,Lyon,5,50,5,3.63,6.22,5.52,7.91,5.91,SNCF_Open_Data
2024-02-02 00:00:00,7.83,5.11,Métro,Nantes,5,50,5,8.74,5.13,3.89,4.75,4.76,Météo-France
2024-11-01 00:00:00,7.47,2.46,RER,Marseille,5,5,50,7.86,4.39,4.63,1.63,3.46,Météo-France
2024-05-20 00:00:00,8.13,3.55,TER,Paris,5,5,350,1.96,2.08,8.65,4.75,4.73,Météo-France
2024-10-21 00:00:00,6.6,1.51,RER,Paris,350,50,350,2.78,6.89,7.12,4.35,7.7,RATP_Open_Data_2024
2024-07-14 00:00:00,6.32,4.08,Métro,Nice,50,5,800,3.5,7.39,4.81,2.12,3.4,Airparif
2024-12-02 00:00:00,3.86,1.22,RER,Lille,5,50,50,5.38,2.21,8.5,3.4,3.62,RATP_Open_Data_2024
2024-06-04 00:00:00,8.43,7.89,Tramway,Nantes,350,5,800,5.61,8.12,2.54,3.37,2.89,Airparif
2024-06-21 00:00:00,3.95,5.64,TGV,Bordeaux,120,350,50,2.89,8.42,6.76,7.24,4.06,Airparif
2024-05-17 00:00:00,2.29,8.12,Transilien,Montpellier,5,5,350,4.2,6.94,5.22,7.29,3.09,SNCF_Open_Data
2024-06-04 00:00:00,5.07,5.77,Transilien,Nantes,5,350,120,1.54,6.1,3.6,7.3,7.35,RATP_Open_Data_2024
2024-11-04 00:00:00,3.46,8.07,Bus RATP,Bordeaux,800,350,350,5.49,5.87,5.76,1.35,3.45,Météo-France
2024-12-19 00:00:00,4.09,2.8,RER,Lille,5,350,50,2.21,7.58,2.96,6.02,3.16,Météo-France
2024-05-05 00:00:00,4.49,6.54,Tramway,Lyon,5,800,350,7.36,2.68,3.43,4.87,4.63,RATP_Open_Data_2024
2024-02-11 00:00:00,4.41,6.98,TER,Marseille,120,800,350,7.15,2.71,5.74,8.6,2.48,Airparif
2024-09-16 00:00:00,2.49,4.53,Métro,Toulouse,800,50,350,7.37,3.36,8.66,2.59,1.43,Data.gouv.fr
2024-02-07 00:00:00,6.15,7.75,Bus RATP,Bordeaux,800,120,50,4.01,4.67,6.01,6.34,7.3,Data.gouv.fr
2024-12-05 00:00:00,7.84,6.55,Métro,Lille,5,120,120,1.7,5.2,2.63,6.87,2.96,Data.gouv.fr
2024-03-16 00:00:00,6.22,8.77,Bus RATP,Nantes,50,800,120,3.79,7.39,2.84,8.71,1.31,Airparif
2024-01-17 00:00:00,6.17,1.44,Tramway,Montpellier,5,800,5,2.12,6.0,4.51,3.48,5.52,SNCF_Open_Data
2024-04-12 00:00:00,8.68,7.28,TER,Montpellier,5,120,800,7.15,2.12,7.62,6.98,8.34,Data.gouv.fr
2024-02-22 00:00:00,1.8,1.84,Bus RATP,Montpellier,50,350,120,5.51,1.73,8.2,6.63,2.72,SNCF_Open_Data
2024-03-06 00:00:00,6.55,6.75,Transilien,Paris,350,120,5,8.57,6.2,5.26,3.92,2.95,Data.gouv.fr
2024-08-15 00:00:00,8.71,3.84,Tramway,Marseille,800,5,5,6.08,1.57,8.59,2.65,4.42,Météo-France
2024-12-17 00:00:00,5.46,6.03,Transilien,Lille,5,800,800,2.81,3.37,1.83,2.41,6.25,Météo-France
2024-06-09 00:00:00,5.81,5.86,TER,Marseille,5,120,5,1.2,4.9,7.48,5.02,8.67,RATP_Open_Data_2024
2024-04-16 00:00:00,2.37,3.23,Bus RATP,Toulouse,5,350,50,3.21,5.23,7.18,5.4,2.91,Data.gouv.fr
2024-10-11 00:00:00,5.03,5.41,TGV,Nice,50,800,50,3.26,5.11,6.99,2.91,5.67,Airparif
2024-08-04 00:00:00,6.75,3.59,TGV,Montpellier,800,120,800,3.66,2.56,4.81,6.22,8.5,Data.gouv.fr
2024-02-17 00:00:00,2.27,3.62,RER,Toulouse,5,350,350,1.44,5.45,8.05,4.57,6.44,SNCF_Open_Data
2024-10-31 00:00:00,8.49,6.19,Bus RATP,Toulouse,800,50,120,1.63,5.31,1.39,1.61,6.21,SNCF_Open_Data
2024-01-04 00:00:00,3.57,8.16,Métro,Marseille,50,50,350,7.46,8.11,5.06,1.63,1.44,Data.gouv.fr
2024-11-17 00:00:00,2.91,7.25,RER,Lyon,350,120,800,4.78,2.67,7.14,4.55,5.62,SNCF_Open_Data
2024-03-08 00:00:00,6.79,5.3,Transilien,Marseille,50,120,800,7.37,3.66,2.72,1.46,1.76,Airparif
2024-04-26 00:00:00,6.01,5.54,RER,Nantes,50,350,5,6.46,3.53,6.12,8.71,4.23,Airparif
2024-03-20 00:00:00,3.47,3.84,Métro,Paris,5,5,800,4.35,6.17,2.76,1.65,5.86,SNCF_Open_Data
2024-08-24 00:00:00,7.44,5.23,RER,Strasbourg,120,120,5,4.85,4.48,3.17,8.63,2.43,SNCF_Open_Data
2024-03-19 00:00:00,4.56,5.68,Bus RATP,Lille,120,50,800,3.79,5.75,3.77,4.85,7.82,Airparif
2024-11-13 00:00:00,8.69,8.76,Tramway,Nantes,120,350,800,4.63,6.11,3.06,4.96,4.1,Data.gouv.fr
2024-08-30 00:00:00,2.25,3.7,Métro,Bordeaux,120,800,350,2.72,5.18,1.97,6.5,2.63,SNCF_Open_Data
2024-03-20 00:00:00,4.68,1.21,RER,Lyon,5,800,800,2.94,1.89,2.51,7.04,7.25,Airparif
2024-02-05 00:00:00,3.39,8.62,Transilien,Nice,350,800,50,5.97,7.78,8.64,3.98,3.55,RATP_Open_Data_2024
2024-02-19 00:00:00,4.36,4.35,Bus RATP,Nantes,350,50,120,3.52,3.96,5.58,8.32,6.65,Météo-France
2024-05-06 00:00:00,4.9,6.32,Bus RATP,Bordeaux,50,350,5,7.32,7.66,6.42,6.45,4.41,RATP_Open_Data_2024
2024-08-02 00:00:00,8.07,3.74,TGV,Nice,120,120,800,1.54,5.75,7.15,8.68,4.78,SNCF_Open_Data
2024-08-13 00:00:00,7.41,1.95,TGV,Nantes,800,120,800,2.17,5.16,2.66,5.99,2.48,Data.gouv.fr
2024-04-28 00:00:00,6.12,5.73,TER,Montpellier,350,5,800,8.55,4.67,1.71,4.09,8.32,Airparif
2024-10-16 00:00:00,1.39,3.84,TGV,Bordeaux,5,50,5,7.42,4.62,5.18,4.43,7.47,SNCF_Open_Data
2024-05-02 00:00:00,6.34,6.37,RER,Strasbourg,120,50,350,7.21,5.16,1.8,4.46,2.19,Airparif
2024-10-29 00:00:00,2.71,6.3,Métro,Nantes,350,5,350,2.22,5.02,7.94,2.97,6.97,SNCF_Open_Data
2024-11-16 00:00:00,6.27,3.1,Transilien,Lille,800,350,350,7.48,2.88,3.89,4.87,4.29,Airparif
2024-04-18 00:00:00,1.67,5.97,Métro,Toulouse,120,5,5,2.48,1.84,4.82,3.49,1.65,Airparif
2024-02-17 00:00:00,8.38,5.0,TGV,Paris,120,50,50,5.96,7.22,6.67,6.15,2.62,RATP_Open_Data_2024
2024-12-02 00:00:00,1.94,1.82,TER,Strasbourg,800,50,350,7.91,2.74,7.12,2.64,2.07,Data.gouv.fr
2024-08-09 00:00:00,1.68,7.43,Transilien,Montpellier,5,5,50,6.18,3.02,3.67,4.7,4.89,Météo-France
2024-10-15 00:00:00,8.8,5.7,TER,Bordeaux,350,800,5,2.24,5.97,7.88,4.61,1.95,RATP_Open_Data_2024
2024-05-13 00:00:00,2.48,7.39,RER,Toulouse,800,800,50,1.96,1.55,4.09,2.46,4.29,Data.gouv.fr
2024-02-08 00:00:00,3.35,3.18,Tramway,Lille,120,120,50,1.63,3.43,3.05,3.41,6.73,Météo-France
2024-02-27 00:00:00,5.76,5.94,Transilien,Marseille,50,5,350,4.62,6.07,4.84,4.82,1.71,Data.gouv.fr
2024-08-15 00:00:00,3.21,7.78,Tramway,Toulouse,5,800,350,6.54,1.65,8.12,7.91,5.55,Météo-France
2024-10-18 00:00:00,5.83,1.38,TER,Nantes,800,350,5,7.27,5.51,6.47,4.28,1.84,Météo-France
2024-01-21 00:00:00,5.53,5.4,Métro,Lyon,800,5,50,7.48,8.49,1.51,5.62,1.2,Data.gouv.fr
2024-03-07 00:00:00,4.32,2.61,RER,Bordeaux,5,120,120,3.3,6.49,5.66,6.22,5.0,SNCF_Open_Data
2024-03-25 00:00:00,7.47,6.71,Tramway,Nice,5,120,800,7.49,6.47,4.95,3.3,7.02,Airparif
2024-03-24 00:00:00,5.24,1.3,RER,Toulouse,120,800,50,6.68,5.42,6.01,6.47,4.98,Data.gouv.fr
2024-04-13 00:00:00,2.25,7.0,Tramway,Bordeaux,120,5,5,7.91,2.73,8.02,4.5,6.72,Météo-France
2024-02-18 00:00:00,7.08,2.32,RER,Lille,50,120,120,1.61,7.57,7.52,6.77,8.34,RATP_Open_Data_2024
2024-01-26 00:00:00,3.09,2.84,Transilien,Paris,50,50,50,2.39,4.39,3.61,1.28,2.0,SNCF_Open_Data
2024-01-17 00:00:00,7.36,4.78,Transilien,Nice,5,50,120,3.08,2.73,7.8,8.55,8.25,RATP_Open_Data_2024
2024-05-28 00:00:00,5.23,7.72,Tramway,Marseille,120,50,800,2.21,6.99,4.84,1.87,7.05,RATP_Open_Data_2024
2024-03-08 00:00:00,5.07,7.55,TGV,Montpellier,120,350,5,4.35,2.5,7.96,4.64,5.64,RATP_Open_Data_2024
2024-09-09 00:00:00,3.44,5.91,Tramway,Marseille,50,5,50,2.24,2.55,8.07,3.21,4.53,Data.gouv.fr
2024-09-09 00:00:00,3.61,4.86,Tramway,Marseille,350,5,120,4.68,3.48,3.75,4.63,6.24,SNCF_Open_Data
2024-10-01 00:00:00,5.64,7.84,Métro,Nice,120,800,50,8.45,4.57,8.43,6.07,5.99,Airparif
2024-08-27 00:00:00,3.87,2.1,Tramway,Nantes,800,800,50,5.03,8.57,4.1,2.88,1.77,Data.gouv.fr
2024-06-10 00:00:00,6.92,8.25,Tramway,Nantes,50,350,800,3.5,2.16,7.8,3.81,4.71,SNCF_Open_Data
2024-02-14 00:00:00,2.85,1.37,Tramway,Marseille,350,50,800,8.32,1.76,7.55,5.45,4.52,SNCF_Open_Data
2024-03-08 00:00:00,6.2,7.06,TER,Nice,5,50,50,3.36,1.99,2.52,1.35,1.95,Météo-France
2024-03-31 00:00:00,4.17,6.96,Transilien,Nantes,5,120,50,2.88,5.41,5.99,1.36,5.41,Météo-France
2024-08-27 00:00:00,7.09,4.22,Bus RATP,Lyon,50,50,50,3.31,7.55,6.5,4.56,3.63,Airparif
2024-08-23 00:00:00,2.72,5.62,RER,Strasbourg,50,350,800,5.36,1.21,7.66,1.34,2.18,Airparif
2024-05-03 00:00:00,5.97,3.19,Transilien,Nantes,5,50,120,6.09,8.21,8.47,8.57,2.86,Météo-France
2024-04-16 00:00:00,4.55,5.85,TER,Montpellier,5,5,350,5.49,2.71,3.11,2.48,8.22,Data.gouv.fr
2024-02-26 00:00:00,6.99,8.27,TER,Montpellier,5,5,5,8.78,2.23,2.05,4.82,3.32,RATP_Open_Data_2024
2024-03-10 00:00:00,6.99,1.21,TER,Nice,800,5,120,3.6,6.3,5.2,5.83,2.15,RATP_Open_Data_2024
2024-10-20 00:00:00,2.3,4.46,RER,Bordeaux,5,350,5,5.79,6.0,8.03,5.79,8.57,SNCF_Open_Data
2024-10-13 00:00:00,8.22,5.75,TER,Nantes,5,50,350,3.57,5.32,1.62,7.89,6.26,Météo-France
2024-11-06 00:00:00,8.54,5.81,Bus RATP,Bordeaux,5,350,50,6.84,7.09,7.16,6.24,6.2,SNCF_Open_Data
2024-08-13 00:00:00,2.46,7.65,TGV,Bordeaux,350,800,5,2.36,5.65,6.63,3.58,3.3,Data.gouv.fr
2024-07-21 00:00:00,5.43,8.53,Transilien,Lille,50,120,800,8.01,5.59,8.59,4.69,5.87,Airparif
2024-01-28 00:00:00,3.45,6.11,Métro,Nice,350,5,5,1.3,6.44,8.51,8.08,5.97,SNCF_Open_Data
2024-09-17 00:00:00,8.51,4.11,Transilien,Nantes,350,800,120,6.68,6.95,4.19,2.64,2.62,Airparif
2024-04-10 00:00:00,8.46,5.03,Tramway,Marseille,5,50,5,4.2,4.43,6.21,7.72,7.07,Airparif
2024-07-30 00:00:00,6.16,1.93,Bus RATP,Montpellier,5,5,800,8.6,7.46,1.73,6.0,1.93,Météo-France
2024-12-09 00:00:00,3.73,7.21,TGV,Nice,120,50,5,8.14,1.29,4.41,7.27,3.03,Airparif
2024-03-09 00:00:00,7.33,5.98,TER,Lyon,120,5,50,7.04,6.15,3.38,4.29,1.52,Data.gouv.fr
2024-10-06 00:00:00,1.75,1.25,Tramway,Lyon,350,350,5,7.96,5.14,7.66,4.71,7.7,RATP_Open_Data_2024
2024-09-22 00:00:00,8.6,8.66,TER,Lyon,120,120,120,2.58,1.53,5.21,5.82,7.26,Data.gouv.fr
2024-06-05 00:00:00,2.22,2.03,Transilien,Bordeaux,120,120,800,8.25,8.2,5.13,6.72,8.14,Airparif
2024-10-11 00:00:00,4.71,5.73,TER,Strasbourg,50,350,50,3.95,7.51,8.05,6.9,2.75,Airparif
2024-03-17 00:00:00,7.2,3.88,Bus RATP,Nice,120,350,50,3.75,4.84,7.8,1.6,8.07,Data.gouv.fr
2024-02-14 00:00:00,5.14,6.02,TGV,Paris,350,5,120,4.36,3.16,5.38,4.96,3.74,Météo-France
2024-08-14 00:00:00,4.44,3.55,TER,Strasbourg,50,5,120,6.72,6.9,5.19,1.57,1.83,Météo-France
2024-07-13 00:00:00,8.61,5.11,TGV,Marseille,5,350,120,8.29,8.65,4.32,8.33,6.3,Météo-France
2024-08-16 00:00:00,7.29,4.47,TGV,Paris,50,50,350,1.8,6.94,1.9,8.23,7.38,SNCF_Open_Data
2024-08-05 00:00:00,7.23,7.22,Métro,Montpellier,350,350,5,6.91,4.44,4.58,3.12,8.19,RATP_Open_Data_2024
2024-09-27 00:00:00,4.14,8.37,Bus RATP,Paris,800,5,120,8.07,2.41,5.93,1.85,3.53,RATP_Open_Data_2024
2024-12-05 00:00:00,2.4,5.29,TGV,Nice,800,800,120,6.72,3.61,6.35,3.64,8.41,Airparif
2024-03-09 00:00:00,1.83,4.37,Métro,Bordeaux,5,5,800,4.11,6.82,8.76,3.76,7.88,RATP_Open_Data_2024
2024-11-16 00:00:00,6.14,8.23,Métro,Nice,800,350,120,5.35,8.29,1.95,6.75,4.28,Data.gouv.fr
2024-04-15 00:00:00,2.53,3.9,Transilien,Nantes,800,50,50,1.48,6.64,2.95,7.26,8.19,Data.gouv.fr
2024-04-26 00:00:00,2.16,4.86,Transilien,Marseille,350,5,120,1.83,8.51,3.94,8.41,5.25,RATP_Open_Data_2024
2024-04-30 00:00:00,6.32,7.86,Transilien,Bordeaux,800,120,120,7.72,5.24,2.23,1.92,2.38,Météo-France
2024-10-03 00:00:00,6.04,8.72,Métro,Montpellier,800,50,800,8.29,7.39,3.11,4.34,6.65,SNCF_Open_Data
2024-05-25 00:00:00,3.81,1.87,TGV,Bordeaux,120,800,120,2.73,6.22,6.64,6.47,7.44,Météo-France
2024-12-10 00:00:00,5.92,6.21,TGV,Strasbourg,350,120,350,7.92,4.93,7.89,5.82,3.17,RATP_Open_Data_2024
2024-12-01 00:00:00,2.61,7.72,Métro,Bordeaux,800,800,50,2.56,2.14,3.83,6.98,6.04,Airparif
2024-11-20 00:00:00,7.29,3.98,Tramway,Toulouse,120,120,120,4.61,3.07,2.02,7.36,1.8,Airparif
2024-02-16 00:00:00,2.61,4.72,RER,Lyon,800,350,50,3.27,8.18,2.41,1.77,6.83,SNCF_Open_Data
2024-06-08 00:00:00,4.03,2.74,Bus RATP,Bordeaux,5,800,350,7.85,1.91,7.03,5.09,8.32,RATP_Open_Data_2024
2024-11-06 00:00:00,3.36,3.66,Métro,Paris,350,350,350,6.89,4.49,4.77,6.19,3.57,Data.gouv.fr
2024-07-26 00:00:00,1.79,1.23,Bus RATP,Strasbourg,5,50,350,2.84,4.24,2.42,6.53,3.16,Météo-France
2024-04-21 00:00:00,4.76,2.37,Tramway,Montpellier,5,350,120,2.03,8.5,3.08,5.59,5.85,Airparif
2024-03-19 00:00:00,2.09,5.62,Métro,Nice,5,50,5,8.06,6.83,4.48,1.43,7.03,Data.gouv.fr
2024-05-11 00:00:00,1.31,1.34,TGV,Marseille,120,800,50,4.44,2.84,1.38,1.97,1.88,Météo-France
2024-02-14 00:00:00,1.88,8.8,Métro,Marseille,350,50,50,1.56,3.13,2.17,3.2,2.37,Météo-France
2024-10-23 00:00:00,4.48,1.2,Métro,Nantes,350,50,120,5.5,5.72,8.09,5.99,4.67,RATP_Open_Data_2024
2024-01-01 00:00:00,1.91,7.24,TGV,Lyon,800,50,50,2.58,4.39,7.01,5.5,8.4,SNCF_Open_Data
2024-10-22 00:00:00,2.59,4.27,Transilien,Strasbourg,800,350,350,8.59,5.24,5.93,5.7,3.22,RATP_Open_Data_2024
2024-06-22 00:00:00,6.87,7.73,Transilien,Toulouse,50,5,120,4.03,7.13,6.54,2.53,1.5,RATP_Open_Data_2024
2024-05-05 00:00:00,8.06,5.01,Bus RATP,Lille,350,350,350,4.87,4.96,5.23,2.75,3.9,Météo-France
2024-02-07 00:00:00,1.32,6.43,Métro,Bordeaux,800,50,800,5.83,3.11,2.73,2.38,1.47,Data.gouv.fr
2024-05-22 00:00:00,1.79,4.47,Tramway,Bordeaux,120,50,5,4.42,6.9,4.65,4.59,3.54,SNCF_Open_Data
2024-03-02 00:00:00,3.58,5.87,Métro,Toulouse,5,5,5,5.65,4.78,7.29,2.9,2.93,Data.gouv.fr
2024-07-26 00:00:00,5.88,1.84,Tramway,Nice,350,5,5,6.13,7.46,3.19,3.1,5.55,RATP_Open_Data_2024
2024-07-06 00:00:00,7.11,4.26,Tramway,Paris,120,5,5,7.46,5.8,3.89,5.77,1.78,RATP_Open_Data_2024
2024-09-20 00:00:00,5.37,7.28,Bus RATP,Nantes,120,5,800,3.44,7.32,2.33,6.64,7.46,Data.gouv.fr
2024-06-21 00:00:00,3.26,3.23,Tramway,Strasbourg,350,350,50,3.11,3.63,8.4,5.79,7.67,Airparif
2024-11-27 00:00:00,1.9,7.94,Transilien,Lyon,120,800,350,8.24,4.76,1.87,2.47,4.42,Météo-France
2024-02-23 00:00:00,8.77,3.89,Métro,Nice,5,50,50,3.4,2.08,6.45,1.61,7.51,RATP_Open_Data_2024
2024-06-23 00:00:00,2.38,6.51,Transilien,Nice,50,50,120,3.48,5.26,4.54,5.54,4.25,RATP_Open_Data_2024
2024-02-29 00:00:00,8.69,6.98,Transilien,Nantes,120,5,800,2.64,7.39,6.79,4.03,8.33,Météo-France
2024-01-02 00:00:00,6.55,5.09,TER,Montpellier,350,5,120,1.61,1.59,2.41,6.43,2.01,Data.gouv.fr
2024-01-25 00:00:00,4.46,7.46,RER,Nice,120,350,800,4.63,4.38,2.93,4.06,6.82,Météo-France
2024-06-26 00:00:00,5.57,1.32,TER,Paris,120,5,5,7.43,3.8,8.44,1.98,4.46,SNCF_Open_Data
2024-09-03 00:00:00,2.86,4.21,Bus RATP,Paris,800,800,50,7.38,8.33,3.67,6.51,6.18,SNCF_Open_Data
2024-07-20 00:00:00,8.0,4.29,Transilien,Bordeaux,5,350,800,7.82,8.68,6.25,7.75,3.94,RATP_Open_Data_2024
2024-11-05 00:00:00,8.64,8.25,RER,Bordeaux,50,5,120,2.68,3.58,6.96,6.31,6.29,Météo-France
2024-01-01 00:00:00,8.32,6.82,TER,Marseille,800,120,800,7.02,6.21,5.84,6.07,2.39,Data.gouv.fr
2024-08-29 00:00:00,6.14,5.2,TER,Lyon,120,120,350,2.69,5.85,5.82,6.73,1.22,Airparif
2024-08-27 00:00:00,2.29,5.63,Tramway,Paris,800,350,50,7.92,1.61,2.05,6.27,5.1,Météo-France
2024-08-23 00:00:00,8.58,3.74,TER,Montpellier,5,350,350,7.38,4.41,1.22,5.02,8.0,Data.gouv.fr
2024-09-21 00:00:00,4.27,5.29,Bus RATP,Lille,5,120,350,4.94,8.28,4.96,4.75,7.8,RATP_Open_Data_2024
2024-12-16 00:00:00,2.68,7.81,Tramway,Montpellier,120,120,800,6.69,2.36,8.66,1.8,7.37,Météo-France
2024-02-17 00:00:00,6.34,7.98,Tramway,Lille,5,800,800,1.82,4.47,7.17,3.39,4.45,Airparif
2024-04-11 00:00:00,5.97,1.28,Bus RATP,Montpellier,800,5,5,7.65,7.07,8.49,8.71,6.46,RATP_Open_Data_2024
2024-06-27 00:00:00,2.81,8.57,Bus RATP,Bordeaux,120,5,800,6.37,4.95,2.91,3.64,7.0,Airparif
2024-10-24 00:00:00,4.27,1.45,Tramway,Montpellier,120,5,50,5.95,6.41,5.46,6.57,2.81,Météo-France
